07,07,13,07,01
0,0,0,0,0
0,0,0,0,08
0,0,0,08,17
0,0,08,17,08
0,08,17,08,03
08,17,08,03,23
17,08,03,23,26
08,03,23,26,23
03,23,26,23,26
0,0,0,0,0
0,0,0,0,19
0,0,0,19,19
0,0,19,19,17
0,19,19,17,01
19,19,17,01,23
19,17,01,23,26
17,01,23,26,19
01,23,26,19,23
23,26,19,23,26
26,19,23,26,19
19,23,26,19,19
23,26,19,19,23
26,19,19,23,26
19,19,23,26,19
19,23,26,19,19
23,26,19,19,19
26,19,19,19,19
19,19,19,19,19
19,19,19,19,19
19,19,19,19,19
0,0,0,0,0
0,0,0,0,26
0,0,0,0,0
0,0,0,0,13
0,0,0,13,13
0,0,13,13,09
0,13,13,09,13
13,13,09,13,13
13,09,13,13,13
09,13,13,13,13
13,13,13,13,11
13,13,13,11,17
13,13,11,17,13
13,11,17,13,06
11,17,13,06,11
17,13,06,11,07
13,06,11,07,13
06,11,07,13,07
11,07,13,07,13
07,13,07,13,07
13,07,13,07,13
07,13,07,13,07
13,07,13,07,13
07,13,07,13,07
13,07,13,07,13
07,13,07,13,07
13,07,13,07,13
07,13,07,13,07
13,07,13,07,13
07,13,07,13,07
13,07,13,07,13
07,13,07,13,07
13,07,13,07,13
07,13,07,13,07
13,07,13,07,13
07,13,07,13,07
13,07,13,07,13
07,13,07,13,17
13,07,13,17,13
07,13,17,13,13
0,0,0,0,0
0,0,0,0,26
0,0,0,26,26
0,0,26,26,26
0,26,26,26,26
26,26,26,26,26
26,26,26,26,26
0,0,0,0,0
0,0,0,0,03
0,0,0,03,06
0,0,03,06,13
0,03,06,13,19
03,06,13,19,23
06,13,19,23,26
0,0,0,0,0
0,0,0,0,23
0,0,0,0,0
0,0,0,0,11
0,0,0,11,13
0,0,11,13,23
0,11,13,23,23
11,13,23,23,11
13,23,23,11,23
23,23,11,23,11
23,11,23,11,11
11,23,11,11,11
23,11,11,11,23
11,11,11,23,13
11,11,23,13,13
11,23,13,13,23
23,13,13,23,23
13,13,23,23,23
13,23,23,23,06
23,23,23,06,06
23,23,06,06,06
23,06,06,06,06
06,06,06,06,06
06,06,06,06,06
06,06,06,06,23
06,06,06,23,09
06,06,23,09,13
06,23,09,13,11
23,09,13,11,01
09,13,11,01,23
13,11,01,23,13
0,0,0,0,0
0,0,0,0,26
0,0,0,0,0
0,0,0,0,26
0,0,0,26,26
0,0,26,26,17
0,26,26,17,26
26,26,17,26,13
26,17,26,13,17
17,26,13,17,17
26,13,17,17,26
13,17,17,26,26
0,0,0,0,0
0,0,0,0,07
0,0,0,07,23
0,0,0,0,0
0,0,0,0,26
0,0,0,26,23
0,0,26,23,25
0,26,23,25,26
26,23,25,26,11
23,25,26,11,13
25,26,11,13,23
26,11,13,23,26
11,13,23,26,26
13,23,26,26,06
23,26,26,06,23
26,26,06,23,26
26,06,23,26,13
06,23,26,13,26
23,26,13,26,23
26,13,26,23,25
13,26,23,25,26
26,23,25,26,23
23,25,26,23,26
25,26,23,26,23
26,23,26,23,25
23,26,23,25,26
0,0,0,0,0
0,0,0,0,23
0,0,0,23,26
0,0,23,26,26
0,23,26,26,23
23,26,26,23,26
0,0,0,0,0
0,0,0,0,13
0,0,0,13,23
0,0,13,23,26
0,13,23,26,09
13,23,26,09,13
23,26,09,13,19
26,09,13,19,26
09,13,19,26,17
13,19,26,17,26
19,26,17,26,09
26,17,26,09,13
17,26,09,13,26
0,0,0,0,0
0,0,0,0,20
0,0,0,20,20
0,0,20,20,20
0,20,20,20,20
20,20,20,20,20
20,20,20,20,20
20,20,20,20,20
20,20,20,20,20
20,20,20,20,20
20,20,20,20,20
20,20,20,20,20
20,20,20,20,20
20,20,20,20,20
20,20,20,20,20
20,20,20,20,20
20,20,20,20,20
20,20,20,20,20
20,20,20,20,20
20,20,20,20,20
20,20,20,20,20
20,20,20,20,20
20,20,20,20,20
20,20,20,20,20
20,20,20,20,20
20,20,20,20,20
20,20,20,20,20
20,20,20,20,20
20,20,20,20,20
0,0,0,0,0
0,0,0,0,26
0,0,0,26,13
0,0,26,13,23
0,26,13,23,26
26,13,23,26,03
13,23,26,03,07
23,26,03,07,03
26,03,07,03,07
03,07,03,07,06
07,03,07,06,13
03,07,06,13,23
07,06,13,23,13
0,0,0,0,0
0,0,0,0,01
0,0,0,01,13
0,0,01,13,17
0,01,13,17,01
01,13,17,01,01
13,17,01,01,17
17,01,01,17,26
01,01,17,26,17
01,17,26,17,26
17,26,17,26,19
26,17,26,19,19
0,0,0,0,0
0,0,0,0,07
0,0,0,07,13
0,0,07,13,07
0,07,13,07,13
07,13,07,13,23
13,07,13,23,26
07,13,23,26,07
13,23,26,07,13
23,26,07,13,07
26,07,13,07,13
07,13,07,13,07
13,07,13,07,13
07,13,07,13,07
13,07,13,07,13
07,13,07,13,13
13,07,13,13,03
07,13,13,03,13
13,13,03,13,13
13,03,13,13,23
03,13,13,23,26
13,13,23,26,13
13,23,26,13,23
23,26,13,23,26
26,13,23,26,13
13,23,26,13,26
23,26,13,26,13
26,13,26,13,23
13,26,13,23,26
26,13,23,26,13
13,23,26,13,26
23,26,13,26,03
26,13,26,03,13
13,26,03,13,23
26,03,13,23,13
03,13,23,13,17
13,23,13,17,11
23,13,17,11,13
13,17,11,13,26
17,11,13,26,17
11,13,26,17,26
13,26,17,26,13
26,17,26,13,26
17,26,13,26,13
26,13,26,13,17
13,26,13,17,26
26,13,17,26,09
13,17,26,09,13
17,26,09,13,17
26,09,13,17,06
09,13,17,06,06
13,17,06,06,13
17,06,06,13,23
06,06,13,23,26
06,13,23,26,13
13,23,26,13,17
23,26,13,17,13
26,13,17,13,26
13,17,13,26,09
0,0,0,0,0
0,0,0,0,23
0,0,0,0,0
0,0,0,0,07
0,0,0,07,23
0,0,0,0,0
0,0,0,0,26
0,0,0,0,0
0,0,0,0,23
0,0,0,23,26
0,0,23,26,23
0,23,26,23,23
23,26,23,23,26
26,23,23,26,26
23,23,26,26,26
23,26,26,26,26
26,26,26,26,03
26,26,26,03,07
26,26,03,07,26
26,03,07,26,26
0,0,0,0,0
0,0,0,0,08
0,0,0,08,13
0,0,08,13,08
0,08,13,08,13
08,13,08,13,08
13,08,13,08,13
08,13,08,13,08
13,08,13,08,13
08,13,08,13,08
13,08,13,08,13
08,13,08,13,08
13,08,13,08,13
08,13,08,13,08
13,08,13,08,13
08,13,08,13,08
13,08,13,08,13
08,13,08,13,26
13,08,13,26,08
08,13,26,08,13
13,26,08,13,08
26,08,13,08,13
08,13,08,13,08
13,08,13,08,13
08,13,08,13,08
13,08,13,08,13
08,13,08,13,08
13,08,13,08,13
08,13,08,13,08
13,08,13,08,13
08,13,08,13,08
13,08,13,08,13
08,13,08,13,08
13,08,13,08,13
08,13,08,13,08
13,08,13,08,13
08,13,08,13,08
13,08,13,08,13
08,13,08,13,26
13,08,13,26,08
08,13,26,08,13
13,26,08,13,08
26,08,13,08,13
08,13,08,13,13
13,08,13,13,26
08,13,13,26,08
13,13,26,08,13
13,26,08,13,08
26,08,13,08,13
08,13,08,13,08
13,08,13,08,13
08,13,08,13,08
13,08,13,08,13
08,13,08,13,08
13,08,13,08,13
08,13,08,13,08
13,08,13,08,13
08,13,08,13,08
13,08,13,08,13
08,13,08,13,08
13,08,13,08,13
08,13,08,13,08
13,08,13,08,13
08,13,08,13,08
13,08,13,08,13
08,13,08,13,26
13,08,13,26,08
08,13,26,08,13
13,26,08,13,08
26,08,13,08,11
08,13,08,11,13
13,08,11,13,23
08,11,13,23,26
11,13,23,26,08
13,23,26,08,13
23,26,08,13,08
26,08,13,08,13
08,13,08,13,08
13,08,13,08,13
08,13,08,13,08
13,08,13,08,13
08,13,08,13,26
13,08,13,26,08
08,13,26,08,13
13,26,08,13,08
26,08,13,08,13
08,13,08,13,08
13,08,13,08,13
08,13,08,13,13
13,08,13,13,17
08,13,13,17,08
13,13,17,08,13
13,17,08,13,08
17,08,13,08,13
08,13,08,13,08
13,08,13,08,13
08,13,08,13,23
13,08,13,23,26
08,13,23,26,08
13,23,26,08,13
23,26,08,13,08
26,08,13,08,13
08,13,08,13,08
13,08,13,08,13
08,13,08,13,08
13,08,13,08,13
08,13,08,13,08
13,08,13,08,13
08,13,08,13,23
13,08,13,23,26
08,13,23,26,08
13,23,26,08,13
23,26,08,13,08
26,08,13,08,13
08,13,08,13,08
13,08,13,08,13
08,13,08,13,08
13,08,13,08,13
08,13,08,13,08
13,08,13,08,13
08,13,08,13,08
13,08,13,08,13
08,13,08,13,08
13,08,13,08,13
08,13,08,13,08
13,08,13,08,13
08,13,08,13,23
13,08,13,23,26
08,13,23,26,08
13,23,26,08,13
23,26,08,13,08
26,08,13,08,13
08,13,08,13,08
13,08,13,08,13
08,13,08,13,08
13,08,13,08,13
08,13,08,13,08
13,08,13,08,13
08,13,08,13,08
13,08,13,08,13
08,13,08,13,08
13,08,13,08,13
08,13,08,13,23
13,08,13,23,26
08,13,23,26,08
13,23,26,08,13
23,26,08,13,08
26,08,13,08,13
08,13,08,13,08
13,08,13,08,13
08,13,08,13,08
13,08,13,08,13
08,13,08,13,08
13,08,13,08,13
08,13,08,13,08
13,08,13,08,13
08,13,08,13,08
13,08,13,08,13
08,13,08,13,08
13,08,13,08,13
08,13,08,13,03
13,08,13,03,06
08,13,03,06,09
13,03,06,09,13
03,06,09,13,07
06,09,13,07,13
09,13,07,13,26
13,07,13,26,07
07,13,26,07,13
13,26,07,13,07
26,07,13,07,13
07,13,07,13,07
13,07,13,07,13
07,13,07,13,07
13,07,13,07,13
07,13,07,13,23
13,07,13,23,26
07,13,23,26,07
13,23,26,07,13
23,26,07,13,07
26,07,13,07,13
07,13,07,13,07
13,07,13,07,13
07,13,07,13,19
13,07,13,19,06
07,13,19,06,07
13,19,06,07,09
19,06,07,09,11
06,07,09,11,13
07,09,11,13,17
09,11,13,17,07
11,13,17,07,13
13,17,07,13,19
17,07,13,19,07
07,13,19,07,13
13,19,07,13,26
19,07,13,26,07
07,13,26,07,13
13,26,07,13,07
26,07,13,07,13
07,13,07,13,07
13,07,13,07,13
07,13,07,13,07
13,07,13,07,13
07,13,07,13,07
13,07,13,07,13
07,13,07,13,07
13,07,13,07,13
07,13,07,13,07
13,07,13,07,13
07,13,07,13,07
13,07,13,07,13
07,13,07,13,07
13,07,13,07,13
07,13,07,13,07
13,07,13,07,07
07,13,07,07,07
13,07,07,07,13
07,07,07,13,26
07,07,13,26,07
07,13,26,07,13
13,26,07,13,07
26,07,13,07,13
07,13,07,13,07
13,07,13,07,13
07,13,07,13,26
13,07,13,26,07
07,13,26,07,13
13,26,07,13,07
26,07,13,07,13
07,13,07,13,07
13,07,13,07,13
07,13,07,13,07
13,07,13,07,13
07,13,07,13,07
13,07,13,07,13
07,13,07,13,07
13,07,13,07,13
07,13,07,13,07
13,07,13,07,13
07,13,07,13,07
13,07,13,07,13
07,13,07,13,07
13,07,13,07,13
07,13,07,13,07
13,07,13,07,13
07,13,07,13,23
13,07,13,23,26
07,13,23,26,07
13,23,26,07,13
23,26,07,13,19
26,07,13,19,07
07,13,19,07,13
13,19,07,13,07
19,07,13,07,13
07,13,07,13,07
13,07,13,07,13
07,13,07,13,07
13,07,13,07,13
07,13,07,13,06
13,07,13,06,09
07,13,06,09,13
13,06,09,13,17
06,09,13,17,19
09,13,17,19,13
13,17,19,13,01
17,19,13,01,19
19,13,01,19,07
13,01,19,07,13
01,19,07,13,23
19,07,13,23,26
07,13,23,26,07
13,23,26,07,08
23,26,07,08,13
26,07,08,13,07
07,08,13,07,13
08,13,07,13,07
13,07,13,07,08
07,13,07,08,13
13,07,08,13,07
07,08,13,07,08
08,13,07,08,13
13,07,08,13,07
07,08,13,07,13
08,13,07,13,07
13,07,13,07,13
07,13,07,13,07
13,07,13,07,13
07,13,07,13,07
13,07,13,07,08
07,13,07,08,13
13,07,08,13,07
07,08,13,07,13
08,13,07,13,07
13,07,13,07,13
07,13,07,13,07
13,07,13,07,08
07,13,07,08,13
13,07,08,13,07
07,08,13,07,13
08,13,07,13,07
13,07,13,07,13
07,13,07,13,07
13,07,13,07,13
07,13,07,13,08
13,07,13,08,13
07,13,08,13,07
13,08,13,07,13
08,13,07,13,08
13,07,13,08,13
07,13,08,13,08
13,08,13,08,13
08,13,08,13,08
13,08,13,08,13
08,13,08,13,19
13,08,13,19,08
08,13,19,08,13
13,19,08,13,08
19,08,13,08,13
08,13,08,13,08
13,08,13,08,13
08,13,08,13,08
13,08,13,08,13
08,13,08,13,08
13,08,13,08,13
08,13,08,13,08
13,08,13,08,13
08,13,08,13,13
13,08,13,13,17
08,13,13,17,08
13,13,17,08,13
13,17,08,13,20
17,08,13,20,23
08,13,20,23,26
13,20,23,26,08
20,23,26,08,20
23,26,08,20,08
26,08,20,08,20
08,20,08,20,19
20,08,20,19,08
08,20,19,08,20
20,19,08,20,26
19,08,20,26,23
08,20,26,23,26
0,0,0,0,0
0,0,0,0,23
0,0,0,23,26
0,0,23,26,26
0,23,26,26,23
23,26,26,23,26
26,26,23,26,26
26,23,26,26,17
23,26,26,17,23
26,26,17,23,26
26,17,23,26,23
17,23,26,23,26
23,26,23,26,23
26,23,26,23,26
23,26,23,26,17
26,23,26,17,23
23,26,17,23,26
0,0,0,0,0
0,0,0,0,07
0,0,0,07,13
0,0,07,13,26
0,07,13,26,26
07,13,26,26,03
13,26,26,03,03
26,26,03,03,13
0,0,0,0,0
0,0,0,0,13
0,0,0,13,23
0,0,13,23,26
0,13,23,26,26
13,23,26,26,26
23,26,26,26,01
26,26,26,01,11
26,26,01,11,19
26,01,11,19,17
01,11,19,17,23
11,19,17,23,26
19,17,23,26,13
17,23,26,13,19
23,26,13,19,23
26,13,19,23,26
0,0,0,0,0
0,0,0,0,13
0,0,0,13,23
0,0,13,23,26
0,13,23,26,17
13,23,26,17,23
23,26,17,23,26
26,17,23,26,03
17,23,26,03,26
23,26,03,26,09
26,03,26,09,26
03,26,09,26,23
26,09,26,23,07
09,26,23,07,13
26,23,07,13,23
23,07,13,23,26
07,13,23,26,07
13,23,26,07,13
23,26,07,13,07
26,07,13,07,13
07,13,07,13,26
13,07,13,26,17
07,13,26,17,23
13,26,17,23,26
26,17,23,26,26
17,23,26,26,26
23,26,26,26,17
26,26,26,17,23
26,26,17,23,26
26,17,23,26,09
17,23,26,09,26
0,0,0,0,0
0,0,0,0,13
0,0,0,13,23
0,0,13,23,26
0,13,23,26,23
13,23,26,23,26
23,26,23,26,26
26,23,26,26,13
23,26,26,13,26
26,26,13,26,26
0,0,0,0,0
0,0,0,0,26
0,0,0,26,26
0,0,26,26,19
0,26,26,19,26
26,26,19,26,26
26,19,26,26,19
0,0,0,0,0
0,0,0,0,13
0,0,0,13,23
0,0,13,23,26
0,13,23,26,13
13,23,26,13,23
23,26,13,23,26
0,0,0,0,0
0,0,0,0,26
0,0,0,26,03
0,0,26,03,13
0,26,03,13,17
26,03,13,17,06
03,13,17,06,06
13,17,06,06,26
17,06,06,26,13
06,06,26,13,26
06,26,13,26,11
26,13,26,11,13
13,26,11,13,17
26,11,13,17,11
0,0,0,0,0
0,0,0,0,09
0,0,0,09,17
0,0,09,17,17
0,09,17,17,17
09,17,17,17,26
17,17,17,26,17
17,17,26,17,09
17,26,17,09,17
26,17,09,17,23
17,09,17,23,26
09,17,23,26,17
17,23,26,17,26
23,26,17,26,17
26,17,26,17,03
17,26,17,03,09
26,17,03,09,17
17,03,09,17,26
0,0,0,0,0
0,0,0,0,23
0,0,0,23,06
0,0,23,06,07
0,23,06,07,19
23,06,07,19,23
06,07,19,23,26
07,19,23,26,19
19,23,26,19,09
0,0,0,0,0
0,0,0,0,26
0,0,0,26,23
0,0,26,23,26
0,0,0,0,0
0,0,0,0,13
0,0,0,13,13
0,0,13,13,06
0,13,13,06,13
0,0,0,0,0
0,0,0,0,11
0,0,0,11,19
0,0,11,19,23
0,0,0,0,0
0,0,0,0,13
0,0,0,13,26
0,0,0,0,0
0,0,0,0,13
0,0,0,13,03
0,0,13,03,07
0,13,03,07,09
13,03,07,09,13
03,07,09,13,03
07,09,13,03,07
09,13,03,07,13
13,03,07,13,23
03,07,13,23,13
07,13,23,13,03
13,23,13,03,07
23,13,03,07,13
13,03,07,13,19
03,07,13,19,23
07,13,19,23,26
13,19,23,26,03
19,23,26,03,26
23,26,03,26,03
26,03,26,03,13
03,26,03,13,09
26,03,13,09,23
03,13,09,23,26
13,09,23,26,13
09,23,26,13,03
23,26,13,03,03
26,13,03,03,26
13,03,03,26,13
03,03,26,13,06
03,26,13,06,19
26,13,06,19,26
13,06,19,26,03
06,19,26,03,13
19,26,03,13,19
26,03,13,19,18
03,13,19,18,26
0,0,0,0,0
0,0,0,0,07
0,0,0,07,17
0,0,07,17,23
0,07,17,23,26
0,0,0,0,0
0,0,0,0,26
0,0,0,26,26
0,0,26,26,03
0,26,26,03,07
26,26,03,07,13
26,03,07,13,23
03,07,13,23,26
07,13,23,26,26
13,23,26,26,26
0,0,0,0,0
0,0,0,0,26
0,0,0,26,26
0,0,26,26,26
0,0,0,0,0
0,0,0,0,26
0,0,0,26,13
0,0,26,13,26
0,26,13,26,11
0,0,0,0,0
0,0,0,0,23
0,0,0,0,0
0,0,0,0,01
0,0,0,01,19
0,0,01,19,26
0,01,19,26,09
0,0,0,0,0
0,0,0,0,26
0,0,0,26,26
0,0,26,26,26
0,26,26,26,23
26,26,26,23,26
26,26,23,26,26
26,23,26,26,03
23,26,26,03,07
26,26,03,07,23
26,03,07,23,26
03,07,23,26,23
07,23,26,23,26
23,26,23,26,03
26,23,26,03,07
23,26,03,07,06
26,03,07,06,23
03,07,06,23,26
07,06,23,26,13
06,23,26,13,26
0,0,0,0,0
0,0,0,0,18
0,0,0,0,0
0,0,0,0,23
0,0,0,23,26
0,0,23,26,13
0,23,26,13,23
23,26,13,23,26
26,13,23,26,03
13,23,26,03,07
23,26,03,07,13
26,03,07,13,26
0,0,0,0,0
0,0,0,0,26
0,0,0,0,0
0,0,0,0,06
0,0,0,06,06
0,0,06,06,06
0,06,06,06,01
06,06,06,01,09
06,06,01,09,09
06,01,09,09,19
01,09,09,19,18
09,09,19,18,26
09,19,18,26,19
19,18,26,19,23
0,0,0,0,0
0,0,0,0,13
0,0,0,13,07
0,0,13,07,13
0,13,07,13,13
0,0,0,0,0
0,0,0,0,13
0,0,0,13,26
0,0,13,26,13
0,13,26,13,26
13,26,13,26,19
26,13,26,19,13
13,26,19,13,19
26,19,13,19,19
19,13,19,19,13
13,19,19,13,26
19,19,13,26,19
19,13,26,19,13
13,26,19,13,26
26,19,13,26,01
19,13,26,01,13
13,26,01,13,26
26,01,13,26,03
01,13,26,03,07
13,26,03,07,09
26,03,07,09,13
0,0,0,0,0
0,0,0,0,17
0,0,0,0,0
0,0,0,0,23
0,0,0,23,26
0,0,23,26,20
0,23,26,20,20
23,26,20,20,17
26,20,20,17,23
20,20,17,23,26
20,17,23,26,20
17,23,26,20,20
23,26,20,20,20
26,20,20,20,20
20,20,20,20,20
20,20,20,20,20
20,20,20,20,13
20,20,20,13,26
20,20,13,26,09
20,13,26,09,23
13,26,09,23,13
0,0,0,0,0
0,0,0,0,13
0,0,0,13,26
0,0,13,26,13
